IDSubtitle	MovieName	MovieYear	LanguageName	ISO639	SubAddDate	ImdbID	SubFormat	SubSumCD	MovieReleaseName	MovieFPS	SeriesSeason	SeriesEpisode	SeriesIMDBParent	MovieKind	URL
6700929	Bernard and Doris	2006	English	en	2016-08-03 04:58:06	470732	srt	1	Bernard.and.Doris.2006.DVDRip.x264.titler	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700929/bernard-and-doris-en
6700930	"The Night Shift" Unexpected	2016	Portuguese (BR)	pb	2016-08-03 05:00:00	5603030	srt	1	 The.Night.Shift.S03E09.720p.HDTV.x264-AVS	23.976	3	9	2477230	tv	http://www.opensubtitles.org/subtitles/6700930/the-night-shift-unexpected-pb
6700931	"The Night Shift" Unexpected	2016	Portuguese (BR)	pb	2016-08-03 05:00:30	5603030	srt	1	 The.Night.Shift.S03E09.HDTV.x264-FLEET	23.976	3	9	2477230	tv	http://www.opensubtitles.org/subtitles/6700931/the-night-shift-unexpected-pb
6700932	Teen Wolf	1985	Finnish	fi	2016-08-03 05:01:12	90142	srt	1	Teen.Wolf.1985.1080p.BluRay.x264.DTS-FGT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700932/teen-wolf-fi
6700933	"Wynonna Earp" Diggin' Up Bones	2016	Greek	el	2016-08-03 05:24:51	5215278	srt	1	 Wynonna.Earp.S01E05.HDTV.x264-FLEET	23.976	1	5	4878326	tv	http://www.opensubtitles.org/subtitles/6700933/wynonna-earp-diggin-up-bones-el
6700934	Kapoor and Sons	2016	Korean	ko	2016-08-03 05:26:37	4900716	smi	1	 Kapoor and Sons (2016) - Blu-Ray - X264 - 5.1CH - ESubs - 1080P - 2.1GB [Team Jaffa]	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700934/kapoor-and-sons-ko
6700935	Emma's Chance	2016	Croatian	hr	2016-08-03 05:38:42	4948040	srt	1	 Emmas.Chance	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700935/emma-s-chance-hr
6700936	"The Last Ship" Sea Change	2016	Romanian	ro	2016-08-03 05:56:05	5446732	srt	1	The.Last.Ship.S03E08.Sea.Change.720p.-1080p.WEB-DL.DD5.1.H.264-Oosh	23.976	3	8	2402207	tv	http://www.opensubtitles.org/subtitles/6700936/the-last-ship-sea-change-ro
6700937	"Killjoys" Schooled	2016	Dutch	nl	2016-08-03 06:10:21	5351510	srt	1	Killjoys.S02E04.1080p.WEB-DL.DD5.1.H264-RARBG	0.000	2	4	3952222	tv	http://www.opensubtitles.org/subtitles/6700937/killjoys-schooled-nl
6700938	Playboy Video Playmate Calendar 1989	1988	Arabic	ar	2016-08-03 06:26:04	282067	ssa	1	 videoplayback.MKV (1)	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700938/playboy-video-playmate-calendar-1989-ar
6700939	"House of Cards" Chapter 5	2013	Arabic	ar	2016-08-03 06:28:29	2294870	srt	1	 House.of.Cards.2013.S01E05.1080p.BluRay.DTS.x264-NTb	23.976	1	5	1856010	tv	http://www.opensubtitles.org/subtitles/6700939/house-of-cards-chapter-5-ar
6700940	"Van Helsing" Episode #1.1	2016	Polish	pl	2016-08-03 06:28:39	5212382	srt	1	 van.helsing.s01e01.hdtv.x264-w4f[ettv]	0.000	1	1	5197820	tv	http://www.opensubtitles.org/subtitles/6700940/van-helsing-episode-1-1-pl
6700941	Ghostbusters II	1989	Dutch	nl	2016-08-03 06:38:46	97428	srt	1	Ghostbusters.II.1989.720p.BR.900MB.MkvCage.com	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700941/ghostbusters-ii-nl
6700942	"Elementary" Art Imitates Art	2016	Hungarian	hu	2016-08-03 06:52:13	5568944	srt	1	Elementary.S04E20.HDTV.x264-LOL	23.976	4	20	2191671	tv	http://www.opensubtitles.org/subtitles/6700942/elementary-art-imitates-art-hu
6700943	God's Not Dead 2	2016	English	en	2016-08-03 06:58:48	4824308	srt	1	Gods.Not.Dead.2.2016.720p.BluRay.x264-GECKOS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700943/god-s-not-dead-2-en
6700944	God's Not Dead 2	2016	English	en	2016-08-03 06:58:54	4824308	srt	1	Gods.Not.Dead.2.2016.720p.BluRay.x264-GECKOS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700944/god-s-not-dead-2-en
6700945	"Animal Kingdom" Man In	2016	Bulgarian	bg	2016-08-03 07:11:40	5580092	srt	1	 animal.kingdom.us.108.hdtv-lol	25.000	1	8	5574490	tv	http://www.opensubtitles.org/subtitles/6700945/animal-kingdom-man-in-bg
6700946	Last Days in the Desert	2015	English	en	2016-08-03 07:14:36	3513054	srt	1	Last.Days.in.the.Desert.2015.1080p.WEB-DL.DD5.1.H264-RARBG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700946/last-days-in-the-desert-en
6700947	"American Titans" Vanderbilt & Drew	2015	Swedish	sv	2016-08-03 07:15:18	5634860	srt	1	American Titans S01E04 HDTV x264 [StB]	25.000	0	0	5599116	tv	http://www.opensubtitles.org/subtitles/6700947/american-titans-vanderbilt-drew-sv
6700948	"Blood Feuds" The Pleasant Valley War	2016	Swedish	sv	2016-08-03 07:17:42	5474306	srt	1	 Blood Feuds S01E04 HDTV x264 [StB]	25.000	1	4	5396468	tv	http://www.opensubtitles.org/subtitles/6700948/blood-feuds-the-pleasant-valley-war-sv
6700949	Viral	2016	English	en	2016-08-03 07:19:42	2597892	srt	1	Viral.2016.720p.WEB-DL.750MB.ShAaNiG.mkv	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700949/viral-en
6700950	Cube2: Hypercube	2002	German	de	2016-08-03 07:20:55	285492	srt	1	 Cube.2.Hypercube.2002.German.DVDRip.Retail	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700950/cube2-hypercube-de
6700951	Explorer	2015	Finnish	fi	2016-08-03 07:27:02	4995052	srt	1	 Battle for Virunga [2016] HDTV x264 [StB]	25.000	0	0	0	tv	http://www.opensubtitles.org/subtitles/6700951/explorer-fi
6700952	Code Name: The Cleaner	2007	Japanese	ja	2016-08-03 07:33:06	462229	srt	1	Codename.The.Cleaner.2007.BRRip.XviD.MP3-RARBG	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700952/code-name-the-cleaner-ja
6700953	Batman v Superman: Dawn of Justice	2016	German	de	2016-08-03 07:44:16	2975590	srt	1	 Batman.v.Superman.Dawn.of.Justice.2016.German.Theatrical.Cut.DVDRip.Retail_forced	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700953/batman-v-superman-dawn-of-justice-de
6700954	"Another Period" Roosevelt	2016	Italian	it	2016-08-03 07:46:18	5853056	srt	1	 Another-Period-2x05-traduttorianonimi	0.000	2	5	3593432	tv	http://www.opensubtitles.org/subtitles/6700954/another-period-roosevelt-it
6700955	"Another Period" Servants' Disease	2016	Italian	it	2016-08-03 07:47:12	5854188	srt	1	 Another-Period-2x06-traduttorianonimi	0.000	2	6	3593432	tv	http://www.opensubtitles.org/subtitles/6700955/another-period-servants-disease-it
6700956	"Another Period" Harvard	2016	Italian	it	2016-08-03 07:47:48	5854190	srt	1	 Another-Period-2x07-traduttorianonimi	0.000	2	7	3593432	tv	http://www.opensubtitles.org/subtitles/6700956/another-period-harvard-it
6700957	"According to Jim" The Empty Gesture	2003	Croatian	hr	2016-08-03 07:49:42	504915	srt	1	 according.to.jim.311.hdtv-lol	23.976	3	11	285351	tv	http://www.opensubtitles.org/subtitles/6700957/according-to-jim-the-empty-gesture-hr
6700958	Batman v Superman: Dawn of Justice	2016	German	de	2016-08-03 07:50:47	2975590	srt	1	 Batman.v.Superman.Dawn.of.Justice.2016.German.Theatrical.Cut.DVDRip.Retail	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700958/batman-v-superman-dawn-of-justice-de
6700959	"Supernatural" Scarecrow	2006	English	en	2016-08-03 07:51:34	713620	srt	1	Supernatural 1x11 Scarecrow	24.000	1	11	460681	tv	http://www.opensubtitles.org/subtitles/6700959/supernatural-scarecrow-en
6700960	"Suits" Blowback	2016	Czech	cs	2016-08-03 07:57:44	5176286	srt	1	 Suits S05E11	23.976	5	11	1632701	tv	http://www.opensubtitles.org/subtitles/6700960/suits-blowback-cs
6700961	"Crowded" Amongst the Waves	2016	Arabic	ar	2016-08-03 07:58:34	5188520	srt	1	 Crowded - 01x04 - Amongst the Waves.FLEET.English.C.edit.Addic7ed.com	23.976	1	5	4478002	tv	http://www.opensubtitles.org/subtitles/6700961/crowded-amongst-the-waves-ar
6700962	"Janet King" The Thaw	2016	Bulgarian	bg	2016-08-03 08:00:06	5500976	srt	1	 Janet.King.S02E06.PDTV.x264-SamT	25.000	2	6	2645122	tv	http://www.opensubtitles.org/subtitles/6700962/janet-king-the-thaw-bg
6700963	Hunk	1987	English	en	2016-08-03 08:00:24	93231	srt	1	 Hunk (1987)	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700963/hunk-en
6700964	Forsaken	2015	German	de	2016-08-03 08:00:56	2271563	srt	1	 Forsaken.2015.German.DVDRip.Retail	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700964/forsaken-de
6700965	Forsaken	2015	German	de	2016-08-03 08:02:15	2271563	srt	1	 Forsaken.2015.German.DL.1080p.BluRay.x264-ENCOUNTERS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700965/forsaken-de
6700966	Ivan Vasilievich: Back to the Future	1973	Polish	pl	2016-08-03 08:07:41	70233	srt	1	Ivan Vasilevich menyaet professiyu.1973	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700966/ivan-vasilievich-back-to-the-future-pl
6700967	Borgriki	2011	German	de	2016-08-03 08:10:50	1687856	srt	1	 City.State.Stadt.der.Gewalt.2011.German.1080p.BluRay.x264-ROOR	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700967/borgriki-de
6700968	The Funhouse Massacre	2015	Malay	ms	2016-08-03 08:18:25	4483220	srt	1	 the-funhouse-massacre	30.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700968/the-funhouse-massacre-ms
6700969	Maryland	2015	German	de	2016-08-03 08:19:18	4085084	srt	1	 Der.Bodyguard.Sein.letzter.Auftrag.2015.GERMAN.1080p.BluRay.x264-MOViEiT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700969/maryland-de
6700970	"Knight Rider" Knight Rider	2008	Japanese	ja	2016-08-03 08:25:07	1114258	srt	1	Knight.Rider.2008.Pilot.720p.HDTV.X264-DIMENSION	0.000	1	0	1213404	tv	http://www.opensubtitles.org/subtitles/6700970/knight-rider-knight-rider-ja
6700971	Bezeten - Het gat in de muur	1969	German	de	2016-08-03 08:25:35	64748	srt	1	 Besessen.Das.Loch.in.der.Wand.1969.German.DL.1080p.BluRay.x264-WOMBAT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700971/bezeten-het-gat-in-de-muur-de
6700972	Dragon Ball Super: Doragon boru cho	2015	Hungarian	hu	2016-08-03 08:45:54	4644488	srt	1	 Dragon Ball Super - 53 720p	23.976	0	0	0	tv	http://www.opensubtitles.org/subtitles/6700972/dragon-ball-super-doragon-boru-cho-hu
6700973	"Guilt" A Simple Plan	2016	Bulgarian	bg	2016-08-03 08:47:34	5776322	srt	1	 Guilt - 01x06 - A Simple Plan.FLEET	23.976	1	6	5376862	tv	http://www.opensubtitles.org/subtitles/6700973/guilt-a-simple-plan-bg
6700974	Infernal Affairs	2002	German	de	2016-08-03 08:47:36	338564	srt	1	 Infernal.Affairs.2002.German.DL.1080p.BluRay.x264-iND	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700974/infernal-affairs-de
6700975	"Downton Abbey" Episode #3.2	2012	Hebrew	he	2016-08-03 08:52:54	2374958	srt	1	Downton Abbey S03E03 (1080p x265 Joy)	23.976	3	2	1606375	tv	http://www.opensubtitles.org/subtitles/6700975/downton-abbey-episode-3-2-he
6700976	Heavenly Sword	2014	German	de	2016-08-03 08:57:12	2006753	srt	1	 Heavenly.Sword.2014.German.DL.1080p.BluRay.x264-ENCOUNTERS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700976/heavenly-sword-de
6700977	Knight of Cups	2015	German	de	2016-08-03 08:59:48	2101383	srt	1	 Knight.of.Cups.2015.German.DL.1080p.BluRay.x264-ENCOUNTERS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700977/knight-of-cups-de
6700978	"American Gothic" Arrangement in Grey and Black	2016	Polish	pl	2016-08-03 08:59:55	5271526	srt	1	American Gothic 720p.HDTV-X264-DIMANSION / X264-LOL	23.976	1	1	5257744	tv	http://www.opensubtitles.org/subtitles/6700978/american-gothic-arrangement-in-grey-and-black-pl
6700979	"The Fosters" Justify	2016	Russian	ru	2016-08-03 09:00:31	5606036	srt	1	 The_Fosters_04x06_Justify	0.000	4	6	2262532	tv	http://www.opensubtitles.org/subtitles/6700979/the-fosters-justify-ru
6700980	marriage not dating 4 S04E04	2014	Indonesian	id	2016-08-03 09:01:48	1999570022	srt	1	 Marriage.Without.Dating.E12.140809.HDTV.H264.720p-LATTE	29.970				movie	http://www.opensubtitles.org/subtitles/6700980/marriage-not-dating-4-s04e04-id
6700981	Field of Lost Shoes	2014	German	de	2016-08-03 09:03:23	2477218	srt	1	 North.and.South.Die.Schlacht.bei.New.Market.2014.German.DL.1080p.BluRay.x264-CONTRiBUTiON_forced	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700981/field-of-lost-shoes-de
6700982	4.3.2.1.	2010	Croatian	hr	2016-08-03 09:04:32	1514041	srt	1	 4.3.2.1	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700982/4-3-2-1-hr
6700983	"House of Lies" Til Death Do Us Part	2013	Czech	cs	2016-08-03 09:04:59	2747044	srt	1	 House-of-Lies-S02E12(0000235562)	23.976	2	12	1797404	tv	http://www.opensubtitles.org/subtitles/6700983/house-of-lies-til-death-do-us-part-cs
6700984	Field of Lost Shoes	2014	German	de	2016-08-03 09:06:16	2477218	srt	1	 North.and.South.Die.Schlacht.bei.New.Market.2014.German.DL.1080p.BluRay.x264-CONTRiBUTiON	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700984/field-of-lost-shoes-de
6700985	"Zoo" Jamie's Got a Gun	2016	English	en	2016-08-03 09:08:29	5627610	srt	1	Zoo.S02E07.HDTV.x264.LOL.HI.C	23.976	2	7	3250026	tv	http://www.opensubtitles.org/subtitles/6700985/zoo-jamie-s-got-a-gun-en
6700986	"Zoo" Jamie's Got a Gun	2016	English	en	2016-08-03 09:09:17	5627610	srt	1	Zoo.S02E07.HDTV.x264.LOL.C	23.976	2	7	3250026	tv	http://www.opensubtitles.org/subtitles/6700986/zoo-jamie-s-got-a-gun-en
6700987	Drama Korea Let’s Fight Ghost Ep.08 Sub Indo E08	2016	Indonesian	id	2016-08-03 09:13:25	2140037799	srt	1	 Drama Korea Let’s Fight Ghost Ep.08 Sub Indo	29.970				movie	http://www.opensubtitles.org/subtitles/6700987/drama-korea-let-s-fight-ghost-ep-08-sub-indo-e08-id
6700988	Drama Korea Let’s Fight Ghost Ep.07 Sub Indo E07	2016	Indonesian	id	2016-08-03 09:14:01	2140037800	srt	1	 Drama Korea Let’s Fight Ghost Ep.07 Sub Indo	29.970				movie	http://www.opensubtitles.org/subtitles/6700988/drama-korea-let-s-fight-ghost-ep-07-sub-indo-e07-id
6700989	The Stranger	2014	German	de	2016-08-03 09:14:04	2238470	srt	1	 The.Stranger.2014.German.DL.1080p.BluRay.x264-ENCOUNTERS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700989/the-stranger-de
6700990	Damage	1992	German	de	2016-08-03 09:17:54	104237	srt	1	 Verhaengnis.1992.German.DL.1080p.BluRay.x264-CONTRiBUTiON	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700990/damage-de
6700991	"Wrecked" All Is Not Lost	2016	Polish	pl	2016-08-03 09:18:34	5775352	srt	1	Wrecked HDTV.X264-LOL	0.000	1	1	4168956	tv	http://www.opensubtitles.org/subtitles/6700991/wrecked-all-is-not-lost-pl
6700992	"Outcasts" Episode #1.8	2011	Spanish	es	2016-08-03 09:18:37	1712434	srt	1	 Outcast.S01E08.720p.HDTV.x264-KILLERS	0.000	1	8	1697793	tv	http://www.opensubtitles.org/subtitles/6700992/outcasts-episode-1-8-es
6700993	"Wrecked" Rest in Peace, Callaway Hinkle	2016	Polish	pl	2016-08-03 09:21:10	5775360	srt	1	Wrecked HDTV.X264-LOL	23.980	1	2	4168956	tv	http://www.opensubtitles.org/subtitles/6700993/wrecked-rest-in-peace-callaway-hinkle-pl
6700994	"Blue Bloods" Fresh Start	2016	Polish	pl	2016-08-03 09:22:46	5370526	srt	1	 Blue.Bloods.S06E15.720p.HDTV.X264-DIMENSION[eztv]	0.000	6	15	1595859	tv	http://www.opensubtitles.org/subtitles/6700994/blue-bloods-fresh-start-pl
6700995	Zero Tolerance	2015	German	de	2016-08-03 09:24:22	3727690	srt	1	 Zero.Tolerance.Auge.um.Auge.2015.German.DL.1080p.BluRay.x264-ENCOUNTERS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6700995/zero-tolerance-de
6700996	"Zoo" Jamie's Got a Gun	2016	English	en	2016-08-03 09:25:05	5627610	srt	1	Zoo.S02E07.HDTV.x264-LOL-DIMENSION.Jamie's Got a Gun	23.976	2	7	3250026	tv	http://www.opensubtitles.org/subtitles/6700996/zoo-jamie-s-got-a-gun-en
6700997	"Teen Wolf" Party Guessed	2012	Persian	fa	2016-08-03 09:28:20	2337423	srt	1	 Teen Wolf-S02E01-720p	23.976	2	9	1567432	tv	http://www.opensubtitles.org/subtitles/6700997/teen-wolf-party-guessed-fa
6700998	"The Loud House" Attention Deficit/Out on a Limo	2016	English	en	2016-08-03 09:34:36	5817820	srt	1	 The.Loud.House.S01E16b.Out.On.A.Limo.1080p.NICK.WebRip.AAC2.0.H.264-RnC	23.976	1	16	4859164	tv	http://www.opensubtitles.org/subtitles/6700998/the-loud-house-attention-deficit-out-on-a-limo-en
6700999	"8 Simple Rules" Two Boys for Every Girl	2002	Czech	cs	2016-08-03 09:38:38	503855	srt	1	 S1 Episode 9 - Two Boys for Every Girl	23.976	1	9	312081	tv	http://www.opensubtitles.org/subtitles/6700999/8-simple-rules-two-boys-for-every-girl-cs
6701000	"The Last Ship" The Scott Effect	2016	Bulgarian	bg	2016-08-03 09:38:57	5024738	srt	1	 The.Last.Ship.S03E08.1080p.HDTV.X264-DIMENSION	23.976	3	1	2402207	tv	http://www.opensubtitles.org/subtitles/6701000/the-last-ship-the-scott-effect-bg
6701001	"Orange Is the New Black" Friends in Low Places	2016	Bulgarian	bg	2016-08-03 09:43:18	5208156	srt	1	 Orange Is the New Black S04E08 - Friends in Low Places-resync	23.976	4	8	2372162	tv	http://www.opensubtitles.org/subtitles/6701001/orange-is-the-new-black-friends-in-low-places-bg
6701002	"Bloodline" Part 10	2015	Bulgarian	bg	2016-08-03 09:50:59	4025946	srt	1	 Bloodline.S01E10.WEBRip.x264-SNEAkY	23.976	1	10	3520702	tv	http://www.opensubtitles.org/subtitles/6701002/bloodline-part-10-bg
6701004	"Criminal Minds" The Silencer	2012	Korean	ko	2016-08-03 10:02:20	2284830	srt	1	Criminal.Minds.S08E01.1080p.WEB-DL.DD5.1.H264-NFHD	23.976	8	1	452046	tv	http://www.opensubtitles.org/subtitles/6701004/criminal-minds-the-silencer-ko
6701005	"American Titans" Vanderbilt & Drew	2015	Finnish	fi	2016-08-03 10:05:13	5634860	srt	1	 American Titans S01E04 HDTV x264 [StB]	25.000	0	0	5599116	tv	http://www.opensubtitles.org/subtitles/6701005/american-titans-vanderbilt-drew-fi
6701006	"Wrecked" Always Meant to See That	2016	Polish	pl	2016-08-03 10:08:39	5780886	srt	1	Wrecked S01E03 HDTV.264-LOL	23.976	1	3	4168956	tv	http://www.opensubtitles.org/subtitles/6701006/wrecked-always-meant-to-see-that-pl
6701007	"Wrecked" Tubthumping	2016	Polish	pl	2016-08-03 10:10:58	5780892	srt	1	Wrecked S01E05 HDTV.264-LOL	23.976	1	5	4168956	tv	http://www.opensubtitles.org/subtitles/6701007/wrecked-tubthumping-pl
6701008	"Two and a Half Men" I Changed My Mind About the Milk	2012	Arabic	ar	2016-08-03 10:11:13	2401515	srt	1	 Two.and.a.Half.Men.S10E01.720p.WEB-DL.DD5.1.H.264-NFHD	23.976	10	1	369179	tv	http://www.opensubtitles.org/subtitles/6701008/two-and-a-half-men-i-changed-my-mind-about-the-milk-ar
6701009	"Devious Maids" Much Ado About Buffing	2016	Bulgarian	bg	2016-08-03 10:13:13	5058604	srt	1	 Devious Maids - 04x09 - Much Ado About Buffing.FLEET.Bulgarian.C.updated.Addic7ed.com	23.976	4	9	2226342	tv	http://www.opensubtitles.org/subtitles/6701009/devious-maids-much-ado-about-buffing-bg
6701010	"Chuck" Chuck Versus the Leftovers	2010	Turkish	tr	2016-08-03 10:13:45	1682445	srt	1	 Chuck.S04E10.Chuck Versus the Leftovers.1080p.HDTV.x264	25.000	4	10	934814	tv	http://www.opensubtitles.org/subtitles/6701010/chuck-chuck-versus-the-leftovers-tr
6701011	"Wentworth" Love and Hate	2016	Polish	pl	2016-08-03 10:15:53	5597296	srt	1	Wentworth S04E05 ahdtv.x264-futv	23.976	4	5	2433738	tv	http://www.opensubtitles.org/subtitles/6701011/wentworth-love-and-hate-pl
6701012	The Legend of Tarzan	2016	Polish	pl	2016-08-03 10:18:50	918940	sub	1	1080p.HDRip.KORSUB.x264.AAC2.0-STUTTERSHIT	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701012/the-legend-of-tarzan-pl
6701013	"Wentworth" Divide and Conquer	2016	Polish	pl	2016-08-03 10:18:51	5597298	srt	1	Wentworth S04E06 AHDTV.XviD-FUM	0.000	4	6	2433738	tv	http://www.opensubtitles.org/subtitles/6701013/wentworth-divide-and-conquer-pl
6701014	Dirty Grandpa	2016	German	de	2016-08-03 10:19:25	1860213	srt	1	 Dirty.Grandpa.2016.German.720p.BluRay.x264-ENCOUNTERS	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701014/dirty-grandpa-de
6701015	Galerians: Rion	2004	Romanian	ro	2016-08-03 10:21:34	431770	srt	1	 Galerians Rion	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701015/galerians-rion-ro
6701016	"Wentworth" Episode #4.11	2016	Polish	pl	2016-08-03 10:22:10	5281410	srt	1	Wentworth S04E11 ahdtv.x264-futv	0.000	4	11	2433738	tv	http://www.opensubtitles.org/subtitles/6701016/wentworth-episode-4-11-pl
6701017	"Wentworth" Episode #4.12	0	Polish	pl	2016-08-03 10:25:01	5281408	srt	1	Wentworth S04E12 AHDTV.XviD-FUM	0.000	4	12	2433738	movie	http://www.opensubtitles.org/subtitles/6701017/wentworth-episode-4-12-pl
6701018	"Ally McBeal" You Never Can Tell	1998	Finnish	fi	2016-08-03 10:25:09	510378	srt	1	Ally.Mcbeal.2x09.SAiNTS	25.000	2	9	118254	tv	http://www.opensubtitles.org/subtitles/6701018/ally-mcbeal-you-never-can-tell-fi
6701019	"Ally McBeal" Making Spirits Bright	1998	Finnish	fi	2016-08-03 10:26:14	510320	srt	1	Ally.Mcbeal.2x10.SAiNTS	25.000	2	10	118254	tv	http://www.opensubtitles.org/subtitles/6701019/ally-mcbeal-making-spirits-bright-fi
6701020	"Downton Abbey" Episode #3.3	2012	Hebrew	he	2016-08-03 10:26:33	2385216	srt	1	Downton Abbey S03E04 (1080p x265 Joy)	0.000	3	3	1606375	tv	http://www.opensubtitles.org/subtitles/6701020/downton-abbey-episode-3-3-he
6701021	Hotel Transylvania	2012	Mongolian	mn	2016-08-03 10:27:01	837562	srt	1	Hotel.Transylvania.2012.1080p.BluRay.x264.YIFY	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701021/hotel-transylvania-mn
6701022	"Ally McBeal" In Dreams	1999	Finnish	fi	2016-08-03 10:27:08	510306	srt	1	Ally.Mcbeal.2x11.SAiNTS	25.000	2	11	118254	tv	http://www.opensubtitles.org/subtitles/6701022/ally-mcbeal-in-dreams-fi
6701023	"Ally McBeal" Love Unlimited	1999	Finnish	fi	2016-08-03 10:27:57	510317	srt	1	Ally.Mcbeal.2x12.SAiNTS	25.000	2	12	118254	tv	http://www.opensubtitles.org/subtitles/6701023/ally-mcbeal-love-unlimited-fi
6701024	"Sesang Eodiedo Eobneun Chakhan Namja" Episode #1.18	2012	Hungarian	hu	2016-08-03 10:32:04	2970616	srt	1	 The.Nice.Guys.2016.WEB-DL.x264-FGT	25.000	1	18	2593336	tv	http://www.opensubtitles.org/subtitles/6701024/sesang-eodiedo-eobneun-chakhan-namja-episode-1-18-hu
6701025	"The Last Ship" Sea Change	2016	Romanian	ro	2016-08-03 10:33:28	5446732	srt	1	the.last.ship.308.hdtv-lol[ettv]	23.976	3	8	2402207	tv	http://www.opensubtitles.org/subtitles/6701025/the-last-ship-sea-change-ro
6701026	"Wentworth" Episode #4.11	2016	Finnish	fi	2016-08-03 10:37:06	5281410	srt	1	Wentworth.S04E11.AHDTV.XviD-FUM	0.000	4	11	2433738	tv	http://www.opensubtitles.org/subtitles/6701026/wentworth-episode-4-11-fi
